t,T1Tx,T1Ty,T1Tz,T1Rx,T1Ry,T1Rz,T1Error,T2Tx,T2Ty,T2Tz,T2Rx,T2Ry,T2Rz,T2Error,T3Tx,T3Ty,T3Tz,T3Rx,T3Ry,T3Rz,T3Error,T4Tx,T4Ty,T4Tz,T4Rx,T4Ry,T4Rz,T4Error,T5Tx,T5Ty,T5Tz,T5Rx,T5Ry,T5Rz,T5Error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,¶ZÂ÷,³t²v,±×²v
40.60553,1.555941,-0.1346401,-6.555396,0.003022611,-0.682652,-0.03703265,0,-0.6280097,-0.06511009,-6.86508,0.003107935,0.7217849,0.02369417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.70667,1.580504,-0.1381297,-6.554603,0.002683043,-0.6775219,-0.03717054,0,-0.6278673,-0.06519365,-6.865454,0.00318104,0.721746,0.0236937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.80561,1.601542,-0.1401132,-6.555487,0.002980024,-0.6729469,-0.0374591,0,-0.6280372,-0.06494266,-6.865489,0.003145933,0.7217681,0.02372531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.90206,1.620833,-0.1426225,-6.55961,0.00326547,-0.6703331,-0.03738,0,-0.6281315,-0.06498265,-6.865459,0.003257245,0.7217758,0.02368399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.00633,1.637272,-0.1378407,-6.567669,0.002723277,-0.6690766,-0.03783566,0,-0.6281353,-0.06507725,-6.865572,0.003311932,0.7217892,0.02369822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.10247,1.644181,-0.1387029,-6.574215,0.002836347,-0.6675293,-0.03791362,0,-0.6282691,-0.06493729,-6.865591,0.00336054,0.7218372,0.02354744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.20349,1.642243,-0.1391464,-6.58051,0.002891958,-0.6667832,-0.03791239,0,-0.6284,-0.06493688,-6.865643,0.003328532,0.7218511,0.02364565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.30445,1.635536,-0.1391388,-6.590437,0.003055394,-0.667644,-0.03798828,0,-0.6282822,-0.06520033,-6.865766,0.003489047,0.721884,0.02372285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.40764,1.625448,-0.1403921,-6.603366,0.002787977,-0.6706604,-0.03791868,0,-0.6280687,-0.06506336,-6.865719,0.003379345,0.7218176,0.02372481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.51606,1.617232,-0.1441551,-6.62303,0.003366083,-0.6746939,-0.03715057,0,-0.628232,-0.06497371,-6.865683,0.00332132,0.7217975,0.02377711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.60536,1.61527,-0.1434453,-6.642632,0.003433377,-0.678063,-0.03711078,0,-0.6284167,-0.06500381,-6.865457,0.003305614,0.721858,0.02382123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.70229,1.662488,-0.1356108,-6.575469,0.003546476,-0.6819804,-0.04284747,0,-0.6281621,-0.06507921,-6.865801,0.003235906,0.7217821,0.02373903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.8051,1.671156,-0.135574,-6.575751,0.003415376,-0.6859967,-0.04278689,0,-0.6283748,-0.06496131,-6.865844,0.003345579,0.7217564,0.02387817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.90612,1.704391,-0.1365389,-6.582542,0.00326243,-0.6890821,-0.03766884,0,-0.6282933,-0.0650745,-6.865871,0.003371626,0.7217435,0.02380112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.0057,1.706499,-0.1375034,-6.58645,0.002882391,-0.6902238,-0.03591185,0,-0.6284015,-0.0650748,-6.865644,0.00340426,0.7217727,0.02382738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.10597,1.707401,-0.1382769,-6.589617,0.002891272,-0.6905284,-0.03595591,0,-0.6280372,-0.06500375,-6.865833,0.003254354,0.7217118,0.02378154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.20558,1.705185,-0.1366243,-6.591883,0.002206206,-0.6907206,-0.03488418,0,-0.6284517,-0.06503588,-6.86576,0.003214598,0.7216673,0.02389063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.30251,1.712327,-0.1403882,-6.596119,-0.00085786,-0.6895433,-0.03682617,0,-0.6280926,-0.06501776,-6.865736,0.00322631,0.7217405,0.02389679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.40016,1.714828,-0.1398678,-6.598576,-0.000753075,-0.6897014,-0.0366201,0,-0.6280453,-0.0650543,-6.865648,0.00323835,0.7217965,0.0239224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.50875,1.71723,-0.1393818,-6.602096,0.000179827,-0.6903445,-0.03671854,0,-0.6279603,-0.06520498,-6.865848,0.003290266,0.7217804,0.02394088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.6056,1.718717,-0.1392772,-6.605031,0.001143128,-0.6905153,-0.03706912,0,-0.6281227,-0.06501865,-6.865585,0.003219873,0.7218177,0.02385001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.70515,1.721474,-0.1389494,-6.606098,0.001494348,-0.6904885,-0.03730986,0,-0.6278257,-0.06493092,-6.865623,0.003271133,0.7218874,0.02383555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.79999,1.722753,-0.1389095,-6.606727,0.001719952,-0.6905236,-0.03712578,0,-0.6281474,-0.06515002,-6.865434,0.003192902,0.7219032,0.02385888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.91605,1.723486,-0.1385796,-6.607647,0.001998216,-0.6908879,-0.03715194,0,-0.6279544,-0.0654158,-6.865403,0.003186643,0.721886,0.02380665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.00478,1.723373,-0.138709,-6.608059,0.002173692,-0.690904,-0.03730679,0,-0.6281279,-0.0653289,-6.865352,0.003239691,0.7218813,0.02384948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.10761,1.723128,-0.1391666,-6.607772,0.002197564,-0.6909559,-0.03739381,0,-0.6281852,-0.0648104,-6.865441,0.003163934,0.7219607,0.02387404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.2064,1.723099,-0.1387621,-6.608711,0.002271533,-0.6909838,-0.03751174,0,-0.6285282,-0.06490463,-6.865422,0.003255963,0.7219886,0.02394375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.30613,1.722948,-0.1395541,-6.60963,0.002369225,-0.6910123,-0.03750952,0,-0.628195,-0.06513149,-6.865558,0.00325051,0.7219157,0.02384553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.40437,1.723405,-0.1389218,-6.609173,0.002296716,-0.6912158,-0.03809025,0,-0.6280603,-0.06496787,-6.865663,0.003242105,0.7219361,0.02391548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.50521,1.724118,-0.1397456,-6.610023,0.002401531,-0.6911076,-0.03814599,0,-0.6278296,-0.06526405,-6.865623,0.003222078,0.7219138,0.02381157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.60497,1.72461,-0.1407557,-6.61081,0.002513766,-0.6911215,-0.03815775,0,-0.6278872,-0.0651933,-6.865432,0.0030981,0.7219256,0.02401417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.7046,1.725911,-0.1401873,-6.6092,0.002167881,-0.6914613,-0.03864654,0,-0.6283846,-0.06498551,-6.865173,0.003061146,0.722007,0.02391561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.80443,1.724137,-0.138519,-6.609504,0.0029549,-0.6912243,-0.03810701,0,-0.6280472,-0.06486315,-6.865437,0.003109634,0.7219957,0.02383687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.90751,1.72477,-0.1383901,-6.610211,0.003767788,-0.6911989,-0.03800124,0,-0.6280552,-0.06527847,-6.865431,0.003147185,0.7219775,0.02381453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.00855,1.725127,-0.1379354,-6.609745,0.003829837,-0.6913153,-0.03778702,0,-0.6281484,-0.06529176,-6.865536,0.00319609,0.721938,0.02389603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.10672,1.724662,-0.1383677,-6.609635,0.003684998,-0.6914996,-0.03781579,0,-0.6280441,-0.06490582,-6.86532,0.003204644,0.7219018,0.02389114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.20658,1.724982,-0.1379759,-6.60983,0.003562033,-0.6912912,-0.03812265,0,-0.6277444,-0.06493902,-6.86549,0.003176332,0.7218779,0.02378655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.31562,1.724729,-0.1382536,-6.60979,0.003629088,-0.691422,-0.03814042,0,-0.6278719,-0.06528097,-6.865325,0.003032207,0.7218831,0.02393202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.40298,1.724824,-0.1379651,-6.609597,0.00364241,-0.6915054,-0.03798492,0,-0.6280158,-0.06510246,-6.865428,0.003070563,0.7219131,0.02385494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.50727,1.725391,-0.1378132,-6.610007,0.003943026,-0.691516,-0.03808541,0,-0.6278431,-0.06510633,-6.865341,0.003065854,0.721932,0.02376816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.60425,1.725155,-0.1379315,-6.610196,0.003956974,-0.6915412,-0.03816158,0,-0.6279037,-0.06524867,-6.865547,0.0030846,0.7219216,0.02381444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.70488,1.725024,-0.1381707,-6.610462,0.004051477,-0.6915959,-0.0381036,0,-0.6277217,-0.06537014,-6.865291,0.003009796,0.7219098,0.02388632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.80323,1.724612,-0.1391861,-6.610896,0.004146934,-0.6916181,-0.03811181,0,-0.6280131,-0.06516117,-6.865441,0.003011674,0.7218835,0.02389086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44.9042,1.724521,-0.1384463,-6.610536,0.00402528,-0.6915849,-0.0386757,0,-0.6282044,-0.0652113,-6.865111,0.0030922,0.7218667,0.02389486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.00357,1.724556,-0.1382715,-6.610355,0.00397411,-0.6917326,-0.03836441,0,-0.6281644,-0.06530136,-6.865334,0.003172368,0.7218862,0.02371666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.10053,1.724073,-0.1390224,-6.610411,0.004030466,-0.6917747,-0.03841865,0,-0.628318,-0.06516761,-6.865142,0.003106117,0.7219537,0.02369111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.20478,1.724351,-0.1384019,-6.610026,0.003552288,-0.6917176,-0.03884856,0,-0.6280619,-0.06522936,-6.865245,0.00315243,0.7219076,0.02358294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.30111,1.724528,-0.1390261,-6.609643,0.003431201,-0.6919078,-0.03861764,0,-0.6278982,-0.0650475,-6.865349,0.003105491,0.7218997,0.02376316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.40272,1.724883,-0.1398847,-6.60959,0.003476799,-0.6918965,-0.03854273,0,-0.6282172,-0.06485361,-6.865217,0.00312537,0.7218956,0.02369312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.50335,1.72554,-0.1395095,-6.609529,0.003139615,-0.6919907,-0.03907663,0,-0.6283602,-0.06456685,-6.865,0.003075004,0.7219044,0.02367947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.60629,1.726504,-0.1400105,-6.609405,0.003139675,-0.6920099,-0.03903462,0,-0.6282492,-0.06522352,-6.865175,0.003122628,0.7218673,0.02361151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.71606,1.727538,-0.140833,-6.608922,0.003294826,-0.6920259,-0.03915117,0,-0.6280249,-0.06497383,-6.865309,0.003139555,0.7218821,0.02361424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.80406,1.728568,-0.1417288,-6.608593,0.003281623,-0.6919976,-0.03924066,0,-0.6280951,-0.0651257,-6.865288,0.003202766,0.721902,0.02366521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.90559,1.72981,-0.1428699,-6.607943,0.003363132,-0.69206,-0.03924556,0,-0.6279778,-0.06542194,-6.865264,0.003095776,0.7218816,0.02367793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.00247,1.731399,-0.1412324,-6.610407,0.002340913,-0.6922013,-0.03870837,0,-0.628013,-0.06527174,-6.865467,0.003131539,0.7218813,0.02374325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.10297,1.724676,-0.1398637,-6.608325,0.001983017,-0.6922642,-0.03873784,0,-0.6280256,-0.06487179,-6.865405,0.0032112,0.7218822,0.02373192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.20654,1.724707,-0.1384664,-6.608507,0.003143072,-0.6922622,-0.03822307,0,-0.62791,-0.06472218,-6.865287,0.003156573,0.7219437,0.02379923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.30216,1.724493,-0.138687,-6.609123,0.003155142,-0.6921052,-0.03819564,0,-0.6279896,-0.06459004,-6.865246,0.003174305,0.7219257,0.02383237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.40325,1.724896,-0.1381269,-6.609339,0.003327459,-0.6919158,-0.03837669,0,-0.6279861,-0.06491226,-6.865553,0.003082216,0.7219027,0.02382409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.50832,1.725181,-0.1384125,-6.609865,0.003427565,-0.6919255,-0.03837911,0,-0.6277038,-0.06536889,-6.865622,0.003087401,0.7218722,0.02390165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.60402,1.725449,-0.1391109,-6.609591,0.003462583,-0.6919929,-0.03841791,0,-0.6279372,-0.0655964,-6.865741,0.003192097,0.7218261,0.02393388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.70481,1.725309,-0.1381546,-6.609694,0.003765911,-0.691944,-0.03847221,0,-0.6280476,-0.06575018,-6.865636,0.003142357,0.7218564,0.02389931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.80096,1.725734,-0.1379085,-6.609183,0.00363943,-0.6917335,-0.03814488,0,-0.6278983,-0.06535482,-6.865986,0.003305078,0.7217364,0.02389794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.90335,1.724961,-0.1383629,-6.609459,0.003468782,-0.6918168,-0.03810058,0,-0.6278562,-0.06487912,-6.865799,0.003284305,0.7217822,0.02391175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.00816,1.724782,-0.1382781,-6.609509,0.003495067,-0.6918609,-0.03801142,0,-0.6279904,-0.0651089,-6.865631,0.003320098,0.7218664,0.02389092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.11222,1.724279,-0.1388936,-6.609883,0.003600657,-0.6918248,-0.0380309,0,-0.6280654,-0.06510603,-6.865724,0.003251016,0.7218652,0.02389298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.20265,1.724011,-0.139601,-6.609982,0.003689885,-0.6919038,-0.03800719,0,-0.6281558,-0.06486642,-6.865664,0.003200471,0.7219396,0.02374236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.30647,1.723482,-0.1407886,-6.610297,0.003792375,-0.6918465,-0.03802897,0,-0.6283785,-0.06485915,-6.865546,0.003178179,0.7219787,0.02377807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.40671,1.72257,-0.142199,-6.610353,0.003819168,-0.6918381,-0.03812461,0,-0.6284246,-0.06535375,-6.865427,0.003316551,0.7220255,0.02387966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.5062,1.721707,-0.1437949,-6.610126,0.003868699,-0.69189,-0.0381057,0,-0.6283532,-0.06499189,-6.865477,0.003381461,0.7219833,0.02370369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.60902,1.720721,-0.1454364,-6.609788,0.003953636,-0.6919456,-0.03810744,0,-0.6283466,-0.06495154,-6.865246,0.003280729,0.7220067,0.02370213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.70288,1.719453,-0.1475828,-6.60945,0.004043996,-0.69186,-0.03813097,0,-0.627988,-0.06521881,-6.865208,0.003120482,0.7218602,0.02366898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.80376,1.718179,-0.1497845,-6.608957,0.00416106,-0.6918769,-0.03816921,0,-0.6277224,-0.06511807,-6.865414,0.003041774,0.7218539,0.02383662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.90034,1.716638,-0.1522698,-6.608359,0.004280418,-0.6918942,-0.03827004,0,-0.6279933,-0.06520087,-6.865283,0.002972513,0.7219182,0.02366959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.00237,1.714933,-0.1551108,-6.6076,0.00436908,-0.6919217,-0.03825816,0,-0.6276219,-0.06524837,-6.865287,0.002949268,0.7219049,0.02368968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.1041,1.710176,-0.1446078,-6.618205,0.004589796,-0.6923876,-0.03774715,0,-0.6275501,-0.06512994,-6.865328,0.00296545,0.7218783,0.02361257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.2012,1.725094,-0.1378599,-6.610023,0.003716439,-0.6915115,-0.03809174,0,-0.6273227,-0.06501478,-6.865479,0.002963066,0.7219174,0.023705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.30219,1.725322,-0.1377123,-6.610425,0.004154474,-0.6917069,-0.03799979,0,-0.6277549,-0.06536126,-6.86524,0.002911538,0.7219266,0.02383197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.40549,1.725793,-0.13771,-6.610341,0.004153788,-0.6916298,-0.03829816,0,-0.6280836,-0.06500345,-6.865449,0.003231168,0.7218373,0.02376313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.51254,1.725816,-0.1376455,-6.610326,0.004249603,-0.6916593,-0.03831166,0,-0.6281543,-0.06510413,-6.865642,0.003188312,0.7217358,0.02370867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48.60212,1.726069,-0.1372595,-6.610689,0.004487544,-0.6916906,-0.03817432,0,-0.6278517,-0.06513602,-6.865756,0.003186136,0.7217549,0.02376647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
